Region;Code;Label;count
FR10;FORFOR;Forest land remaining Forest land;304010
FR10;FORART;Forest land converted to Artificial land;20
FR10;CRPFOR;Cropland converted to Forest land;213
FR10;CRPCRP;Cropland remaining Cropland;572968
FR10;CRPGRS;Cropland converted to Grassland;262
FR10;CRPART;Cropland converted to Artificial land;51947
FR10;GRSGRS;Grassland remaining Grassland;19179
FR10;GRSART;Grassland converted to Artificial land;1034
FR10;ARTART;Artificial land remaining Artificial land;211625
FR10;RESRES;Residual land remaining Residual land;681
FR21;FORFOR;Forest land remaining Forest land;713806
FR21;CRPCRP;Cropland remaining Cropland;1398085
FR21;CRPART;Cropland converted to Artificial land;3484
FR21;GRSGRS;Grassland remaining Grassland;307615
FR21;GRSART;Grassland converted to Artificial land;14376
FR21;ARTART;Artificial land remaining Artificial land;88451
FR21;RESRES;Residual land remaining Residual land;15524
FR22;FORFOR;Forest land remaining Forest land;347397
FR22;CRPCRP;Cropland remaining Cropland;1294886
FR22;CRPART;Cropland converted to Artificial land;7952
FR22;GRSGRS;Grassland remaining Grassland;136333
FR22;GRSART;Grassland converted to Artificial land;16196
FR22;ARTART;Artificial land remaining Artificial land;117967
FR22;RESRES;Residual land remaining Residual land;4306
FR23;FORFOR;Forest land remaining Forest land;230149
FR23;CRPCRP;Cropland remaining Cropland;686708
FR23;CRPART;Cropland converted to Artificial land;2377
FR23;GRSGRS;Grassland remaining Grassland;191623
FR23;GRSART;Grassland converted to Artificial land;11902
FR23;ARTART;Artificial land remaining Artificial land;89897
FR23;RESRES;Residual land remaining Residual land;1350
FR24;FORFOR;Forest land remaining Forest land;940435
FR24;CRPCRP;Cropland remaining Cropland;2361447
FR24;CRPART;Cropland converted to Artificial land;1069
FR24;GRSGRS;Grassland remaining Grassland;437181
FR24;GRSART;Grassland converted to Artificial land;12062
FR24;ARTART;Artificial land remaining Artificial land;152536
FR24;RESRES;Residual land remaining Residual land;4145
FR25;FORFOR;Forest land remaining Forest land;160227
FR25;FORART;Forest land converted to Artificial land;13
FR25;CRPCRP;Cropland remaining Cropland;715059
FR25;CRPART;Cropland converted to Artificial land;1685
FR25;GRSGRS;Grassland remaining Grassland;800547
FR25;GRSART;Grassland converted to Artificial land;2208
FR25;ARTART;Artificial land remaining Artificial land;75384
FR25;RESART;Residual land converted to Artificial land;2
FR25;RESRES;Residual land remaining Residual land;5493
FR26;FORFOR;Forest land remaining Forest land;987900
FR26;CRPCRP;Cropland remaining Cropland;1197969
FR26;CRPART;Cropland converted to Artificial land;2158
