ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
EL11;356113;363308;0.0100011;0;;0;0;;0;;66036;67371;0.010007;0;;0;0;;0;
EL12;621490;634045;0.00999972;0;;0;0;;0;;241967;246856;0.0100016;0;;0;0;;0;
EL13;163300;166599;0.01;0;;6245;6372;0.0100658;0;;6034;6155;0.00992698;0;;0;0;;0;
EL14;354463;361624;0.0100002;0;;15505;15818;0.00999266;0;;21888;22331;0.0100183;0;;0;0;;0;
EL21;54694;55799;0.0100006;0;;22219;22668;0.0100029;0;;26031;26556;0.00998346;0;;0;0;;0;
EL22;69681;71088;0.0099951;0;;2881;2940;0.0101357;0;;37016;37763;0.00998944;0;;0;0;;0;
EL23;269131;274568;0.01;0;;13989;14272;0.0100138;0;;135094;137823;0.00999938;0;;0;0;;0;
EL24;365284;372663;0.00999936;0;;16181;16508;0.0100034;0;;108095;110278;0.00999666;0;;0;0;;0;
EL25;384239;392002;0.0100008;0;;32831;33494;0.00999623;0;;300819;306896;0.00999975;0;;0;0;;0;
EL30;72981;74456;0.0100043;0;;6683;6818;0.00999926;0;;93040;94919;0.00999686;0;;0;0;;0;
EL41;65258;66577;0.0100049;0;;13708;13985;0.0100025;0;;64871;66182;0.0100036;0;;0;0;;0;
EL42;43098;43969;0.0100038;0;;14986;15289;0.0100083;0;;42711;43574;0.0100017;0;;0;0;;0;
EL43;177794;181385;0.0099978;0;;49364;50361;0.00999749;0;;245195;250148;0.00999913;0;;0;0;;0;

"DiscrAlloc.FeasibilityTest failed: ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 6 (GR23)) = [min 13424, max 13304]: minimum > maximum; "
