ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
FR10;549227;560322;0.00999956;560322;-227480;18601;18976;0.00997951;18780;0;0;0;;0;0;0;0;;0;-78683
FR21;1271946;1297641;0.00999966;1297641;-100000;280369;286034;0.0100017;286034;-100000;21768;22207;0.00998294;22207;-100000;0;0;;0;-92311
FR22;1256846;1282237;0.0100001;1282237;-100006;114834;117153;0.00999625;117153;-100005;1507;1538;0.0101806;1507;100000;0;0;;0;-61694
FR23;605066;617289;0.00999955;612223;0;160815;164064;0.0100006;164064;-100000;0;0;;0;0;0;0;;0;-21428
FR24;2155720;2199270;0.01;2199270;-100000;399028;407089;0.00999979;402265;0;46988;47937;0.00999737;46988;100000;0;0;;0;-83746
FR25;606717;618974;0.0100001;614612;0;777502;793209;0.00999993;793209;-100000;3907;3986;0.0100089;3907;100000;0;0;;0;0
FR26;964267;983748;0.0100004;983748;-100001;787319;803224;0.00999973;803224;-100000;20260;20669;0.00999291;20669;-100000;0;0;;0;-83655
FR30;715857;730318;0.00999948;725715;0;141002;143851;0.0100017;143108;0;0;0;;0;0;0;0;;0;-21428
FR41;618592;631089;0.0100002;631089;-100001;398285;406332;0.010001;406332;-100000;10458;10669;0.00998722;10458;100000;0;0;;0;-103994
FR42;231820;236503;0.00999951;236503;-107680;40703;41526;0.0100086;40703;57142;14855;15156;0.0100297;15156;-100000;0;0;;0;-93236
FR43;189255;193078;0.00999914;193078;-100016;301621;307714;0.00999943;307435;0;5367;5476;0.0100526;5367;100000;0;0;;0;0
FR51;1696740;1731017;0.00999983;1731017;-100001;732045;746834;0.0100001;746834;-100000;19351;19742;0.0100018;19742;-100000;0;0;;0;0
FR52;1638042;1671133;0.00999977;1671133;-100548;221836;226317;0.00999882;226317;-50193;0;0;;0;0;0;0;;0;0
FR53;1576066;1607905;0.00999978;1607905;-100138;286478;292265;0.00999926;292265;-100018;87504;89271;0.00999576;89271;-100000;0;0;;0;0
FR61;931371;950186;0.0099997;950186;-128959;270515;275980;0.0100001;270916;0;191065;194924;0.00999769;194924;-100000;0;0;;0;0
FR62;1448585;1477850;0.0100002;1477850;-112575;520884;531407;0.0100001;531407;-100102;34746;35447;0.00998675;35447;-100000;0;0;;0;0
FR63;174175;177694;0.0100009;177694;-109600;640961;653910;0.0100002;640961;99452;4961;5062;0.0100768;4961;99999;0;0;;0;0
FR71;448264;457319;0.00999908;457319;-100035;639132;652043;0.00999942;639132;99999;73537;75022;0.00999603;75022;-100000;0;0;;0;-127314
FR72;360512;367795;0.0099999;367795;-100872;997024;1017165;0.00999956;997024;99977;5605;5718;0.00997969;5605;100000;0;0;;0;0
FR81;295494;301463;0.00999905;301463;-100987;182945;186640;0.0099977;182945;99988;336753;343556;0.00999987;343556;-100000;0;0;;0;0
FR82;87620;89391;0.010005;89391;-104070;108613;110808;0.0100036;108613;99767;168049;171444;0.0100002;171444;-100000;0;0;;0;0
FR83;25980;26505;0.0100029;26505;-299791;18243;18612;0.0100122;18243;395477;10053;10256;0.00999557;10256;-2646;0;0;;0;-390745

"DiscrAlloc completed for 812 tiles with a total magnified suitability of 3224743127437 over 53162350 land units = 60658.400681 per land unit, which is optimal"
