Region;Code;Label;count
HU10;FORFOR;Forest land remaining Forest land;156678
HU10;FORCRP;Forest land converted to Cropland;26661
HU10;FORGRS;Forest land converted to Grassland;24
HU10;FORART;Forest land converted to Artificial land;6390
HU10;CRPCRP;Cropland remaining Cropland;312671
HU10;CRPGRS;Cropland converted to Grassland;717
HU10;CRPART;Cropland converted to Artificial land;3577
HU10;GRSCRP;Grassland converted to Cropland;3305
HU10;GRSGRS;Grassland remaining Grassland;45708
HU10;GRSART;Grassland converted to Artificial land;319
HU10;ARTART;Artificial land remaining Artificial land;91031
HU10;RESCRP;Residual land converted to Cropland;9771
HU10;RESGRS;Residual land converted to Grassland;18
HU10;RESART;Residual land converted to Artificial land;62
HU21;FORFOR;Forest land remaining Forest land;281752
HU21;CRPCRP;Cropland remaining Cropland;589054
HU21;CRPGRS;Cropland converted to Grassland;125
HU21;CRPART;Cropland converted to Artificial land;11766
HU21;GRSGRS;Grassland remaining Grassland;74721
HU21;GRSART;Grassland converted to Artificial land;2122
HU21;ARTART;Artificial land remaining Artificial land;61981
HU21;RESRES;Residual land remaining Residual land;25074
HU22;FORFOR;Forest land remaining Forest land;336840
HU22;CRPCRP;Cropland remaining Cropland;605554
HU22;CRPART;Cropland converted to Artificial land;19448
HU22;GRSGRS;Grassland remaining Grassland;59623
HU22;GRSART;Grassland converted to Artificial land;1392
HU22;ARTART;Artificial land remaining Artificial land;62834
HU22;RESRES;Residual land remaining Residual land;9862
HU23;FORFOR;Forest land remaining Forest land;412116
HU23;CRPCRP;Cropland remaining Cropland;819225
HU23;CRPART;Cropland converted to Artificial land;1204
HU23;GRSGRS;Grassland remaining Grassland;58988
HU23;GRSART;Grassland converted to Artificial land;435
HU23;ARTART;Artificial land remaining Artificial land;55337
HU23;RESRES;Residual land remaining Residual land;4771
HU31;FORFOR;Forest land remaining Forest land;461056
HU31;FORART;Forest land converted to Artificial land;24
HU31;CRPCRP;Cropland remaining Cropland;607375
HU31;CRPART;Cropland converted to Artificial land;1854
HU31;GRSGRS;Grassland remaining Grassland;137200
HU31;GRSART;Grassland converted to Artificial land;556
HU31;ARTART;Artificial land remaining Artificial land;75862
HU31;RESRES;Residual land remaining Residual land;27806
HU32;FORFOR;Forest land remaining Forest land;233643
HU32;CRPCRP;Cropland remaining Cropland;1133641
HU32;CRPART;Cropland converted to Artificial land;1558
HU32;GRSGRS;Grassland remaining Grassland;158115
HU32;GRSART;Grassland converted to Artificial land;802
HU32;ARTART;Artificial land remaining Artificial land;96638
HU32;RESRES;Residual land remaining Residual land;92322
HU33;FORFOR;Forest land remaining Forest land;249560
HU33;FORART;Forest land converted to Artificial land;1
HU33;CRPCRP;Cropland remaining Cropland;1236216
HU33;CRPART;Cropland converted to Artificial land;1542
HU33;GRSGRS;Grassland remaining Grassland;156904
HU33;GRSART;Grassland converted to Artificial land;640
HU33;ARTART;Artificial land remaining Artificial land;75940
HU33;RESRES;Residual land remaining Residual land;61062
