Region;Code;Label;count
PL11;FORFOR;Forest land remaining Forest land;437448
PL11;CRPCRP;Cropland remaining Cropland;1064532
PL11;CRPART;Cropland converted to Artificial land;1485
PL11;GRSGRS;Grassland remaining Grassland;171434
PL11;GRSART;Grassland converted to Artificial land;923
PL11;ARTART;Artificial land remaining Artificial land;113171
PL12;FORFOR;Forest land remaining Forest land;950517
PL12;CRPCRP;Cropland remaining Cropland;1877134
PL12;CRPGRS;Cropland converted to Grassland;18024
PL12;CRPART;Cropland converted to Artificial land;2955
PL12;GRSGRS;Grassland remaining Grassland;418076
PL12;GRSART;Grassland converted to Artificial land;5366
PL12;ARTART;Artificial land remaining Artificial land;221023
PL12;RESRES;Residual land remaining Residual land;156
PL21;FORFOR;Forest land remaining Forest land;501372
PL21;CRPCRP;Cropland remaining Cropland;730945
PL21;CRPART;Cropland converted to Artificial land;5055
PL21;GRSGRS;Grassland remaining Grassland;110779
PL21;GRSART;Grassland converted to Artificial land;1955
PL21;ARTART;Artificial land remaining Artificial land;128898
PL21;RESRES;Residual land remaining Residual land;5755
PL22;FORFOR;Forest land remaining Forest land;453743
PL22;CRPCRP;Cropland remaining Cropland;453706
PL22;CRPART;Cropland converted to Artificial land;5397
PL22;GRSGRS;Grassland remaining Grassland;103337
PL22;GRSART;Grassland converted to Artificial land;2896
PL22;ARTART;Artificial land remaining Artificial land;173079
PL22;RESRES;Residual land remaining Residual land;250
PL31;FORFOR;Forest land remaining Forest land;656734
PL31;CRPCRP;Cropland remaining Cropland;1406955
PL31;CRPGRS;Cropland converted to Grassland;6184
PL31;CRPART;Cropland converted to Artificial land;1036
PL31;CRPRES;Cropland converted to Residual land;283
PL31;GRSGRS;Grassland remaining Grassland;280639
PL31;GRSART;Grassland converted to Artificial land;563
PL31;GRSRES;Grassland converted to Residual land;403
PL31;ARTART;Artificial land remaining Artificial land;121220
PL31;RESRES;Residual land remaining Residual land;325
PL32;FORFOR;Forest land remaining Forest land;771021
PL32;CRPCRP;Cropland remaining Cropland;723028
PL32;CRPGRS;Cropland converted to Grassland;4295
PL32;CRPART;Cropland converted to Artificial land;1202
PL32;CRPRES;Cropland converted to Residual land;132
PL32;GRSGRS;Grassland remaining Grassland;141836
PL32;GRSART;Grassland converted to Artificial land;1587
PL32;GRSRES;Grassland converted to Residual land;2
PL32;ARTART;Artificial land remaining Artificial land;110935
PL32;RESRES;Residual land remaining Residual land;4693
PL33;FORFOR;Forest land remaining Forest land;384787
PL33;CRPCRP;Cropland remaining Cropland;584392
PL33;CRPART;Cropland converted to Artificial land;978
PL33;GRSGRS;Grassland remaining Grassland;108409
PL33;GRSART;Grassland converted to Artificial land;576
PL33;ARTART;Artificial land remaining Artificial land;77550
PL34;FORFOR;Forest land remaining Forest land;676861
PL34;CRPCRP;Cropland remaining Cropland;895807
PL34;CRPGRS;Cropland converted to Grassland;4996
PL34;CRPART;Cropland converted to Artificial land;650
PL34;CRPRES;Cropland converted to Residual land;263
PL34;GRSGRS;Grassland remaining Grassland;313839
PL34;GRSART;Grassland converted to Artificial land;542
PL34;GRSRES;Grassland converted to Residual land;12
PL34;ARTART;Artificial land remaining Artificial land;64575
PL34;RESRES;Residual land remaining Residual land;123
PL41;FORFOR;Forest land remaining Forest land;823343
PL41;FORART;Forest land converted to Artificial land;134
PL41;CRPCRP;Cropland remaining Cropland;1699345
PL41;CRPART;Cropland converted to Artificial land;4180
PL41;GRSGRS;Grassland remaining Grassland;245486
PL41;GRSART;Grassland converted to Artificial land;1104
