Region;Code;Label;count
DE11;FORFOR;Forest land remaining Forest land;357299
DE11;CRPCRP;Cropland remaining Cropland;424351
DE11;CRPART;Cropland converted to Artificial land;16693
DE11;GRSCRP;Grassland converted to Cropland;936
DE11;GRSGRS;Grassland remaining Grassland;137094
DE11;GRSART;Grassland converted to Artificial land;1351
DE11;ARTART;Artificial land remaining Artificial land;109337
DE11;RESRES;Residual land remaining Residual land;1159
DE12;FORFOR;Forest land remaining Forest land;335652
DE12;FORCRP;Forest land converted to Cropland;25
DE12;CRPFOR;Cropland converted to Forest land;445
DE12;CRPCRP;Cropland remaining Cropland;192139
DE12;CRPART;Cropland converted to Artificial land;12472
DE12;GRSCRP;Grassland converted to Cropland;247
DE12;GRSGRS;Grassland remaining Grassland;55404
DE12;GRSART;Grassland converted to Artificial land;2262
DE12;ARTART;Artificial land remaining Artificial land;79407
DE12;RESRES;Residual land remaining Residual land;491
DE13;FORFOR;Forest land remaining Forest land;456194
DE13;FORCRP;Forest land converted to Cropland;304
DE13;CRPCRP;Cropland remaining Cropland;189130
DE13;CRPGRS;Cropland converted to Grassland;2660
DE13;CRPART;Cropland converted to Artificial land;13358
DE13;GRSCRP;Grassland converted to Cropland;8513
DE13;GRSGRS;Grassland remaining Grassland;181373
DE13;GRSART;Grassland converted to Artificial land;289
DE13;ARTART;Artificial land remaining Artificial land;71796
DE13;RESCRP;Residual land converted to Cropland;107
DE13;RESRES;Residual land remaining Residual land;700
DE14;FORFOR;Forest land remaining Forest land;297914
DE14;FORCRP;Forest land converted to Cropland;2463
DE14;CRPCRP;Cropland remaining Cropland;292715
DE14;CRPGRS;Cropland converted to Grassland;823
DE14;CRPART;Cropland converted to Artificial land;7456
DE14;GRSCRP;Grassland converted to Cropland;1961
DE14;GRSGRS;Grassland remaining Grassland;203720
DE14;GRSART;Grassland converted to Artificial land;2821
DE14;ARTART;Artificial land remaining Artificial land;65341
DE14;RESCRP;Residual land converted to Cropland;6
DE14;RESRES;Residual land remaining Residual land;7173
DE21;FORFOR;Forest land remaining Forest land;649696
DE21;CRPCRP;Cropland remaining Cropland;427898
DE21;CRPGRS;Cropland converted to Grassland;26837
DE21;CRPART;Cropland converted to Artificial land;40304
DE21;GRSCRP;Grassland converted to Cropland;1007
DE21;GRSGRS;Grassland remaining Grassland;389587
DE21;GRSART;Grassland converted to Artificial land;5864
DE21;ARTART;Artificial land remaining Artificial land;122846
DE21;RESCRP;Residual land converted to Cropland;5175
DE21;RESRES;Residual land remaining Residual land;8586
DE22;FORFOR;Forest land remaining Forest land;333939
DE22;FORCRP;Forest land converted to Cropland;5
DE22;CRPCRP;Cropland remaining Cropland;434915
DE22;CRPART;Cropland converted to Artificial land;11035
DE22;GRSCRP;Grassland converted to Cropland;3411
DE22;GRSGRS;Grassland remaining Grassland;185331
DE22;GRSART;Grassland converted to Artificial land;148
DE22;ARTART;Artificial land remaining Artificial land;49203
DE22;RESCRP;Residual land converted to Cropland;564
DE22;RESRES;Residual land remaining Residual land;2970
DE23;FORFOR;Forest land remaining Forest land;416970
DE23;FORART;Forest land converted to Artificial land;1
DE23;CRPCRP;Cropland remaining Cropland;309970
DE23;CRPART;Cropland converted to Artificial land;2635
DE23;GRSCRP;Grassland converted to Cropland;125
DE23;GRSGRS;Grassland remaining Grassland;170567
DE23;GRSART;Grassland converted to Artificial land;2213
DE23;ARTART;Artificial land remaining Artificial land;45815
DE23;RESRES;Residual land remaining Residual land;12445
DE24;FORFOR;Forest land remaining Forest land;300264
DE24;CRPCRP;Cropland remaining Cropland;236886
DE24;CRPART;Cropland converted to Artificial land;429
DE24;GRSCRP;Grassland converted to Cropland;762
DE24;GRSGRS;Grassland remaining Grassland;136348
DE24;GRSART;Grassland converted to Artificial land;96
DE24;ARTART;Artificial land remaining Artificial land;43964
DE24;RESRES;Residual land remaining Residual land;161
DE25;FORFOR;Forest land remaining Forest land;255011
DE25;CRPCRP;Cropland remaining Cropland;269012
DE25;CRPART;Cropland converted to Artificial land;9026
DE25;GRSCRP;Grassland converted to Cropland;1196
DE25;GRSGRS;Grassland remaining Grassland;130134
DE25;GRSART;Grassland converted to Artificial land;175
DE25;ARTART;Artificial land remaining Artificial land;52672
DE25;RESRES;Residual land remaining Residual land;542
DE26;FORFOR;Forest land remaining Forest land;359680
DE26;FORCRP;Forest land converted to Cropland;19
DE26;CRPCRP;Cropland remaining Cropland;338891
DE26;CRPART;Cropland converted to Artificial land;1851
DE26;GRSCRP;Grassland converted to Cropland;1255
DE26;GRSGRS;Grassland remaining Grassland;83877
DE26;GRSART;Grassland converted to Artificial land;100
DE26;ARTART;Artificial land remaining Artificial land;53734
DE26;RESRES;Residual land remaining Residual land;5838
DE27;FORFOR;Forest land remaining Forest land;298827
DE27;CRPCRP;Cropland remaining Cropland;286804
DE27;CRPGRS;Cropland converted to Grassland;2767
DE27;CRPART;Cropland converted to Artificial land;4498
DE27;GRSCRP;Grassland converted to Cropland;279
DE27;GRSGRS;Grassland remaining Grassland;295415
DE27;GRSART;Grassland converted to Artificial land;4648
DE27;ARTART;Artificial land remaining Artificial land;70352
DE27;RESCRP;Residual land converted to Cropland;1051
DE27;RESRES;Residual land remaining Residual land;17774
DE30;FORFOR;Forest land remaining Forest land;24203
DE30;CRPCRP;Cropland remaining Cropland;2002
DE30;CRPART;Cropland converted to Artificial land;113
DE30;GRSGRS;Grassland remaining Grassland;2175
DE30;GRSART;Grassland converted to Artificial land;1
DE30;ARTART;Artificial land remaining Artificial land;47776
DE30;RESRES;Residual land remaining Residual land;91
DE40;FORFOR;Forest land remaining Forest land;1151546
DE40;FORCRP;Forest land converted to Cropland;301
DE40;FORART;Forest land converted to Artificial land;5
DE40;CRPCRP;Cropland remaining Cropland;1077374
DE40;CRPGRS;Cropland converted to Grassland;6149
DE40;CRPART;Cropland converted to Artificial land;19407
DE40;GRSCRP;Grassland converted to Cropland;235
DE40;GRSGRS;Grassland remaining Grassland;415438
DE40;GRSART;Grassland converted to Artificial land;1676
DE40;ARTART;Artificial land remaining Artificial land;158814
DE40;RESCRP;Residual land converted to Cropland;4
DE40;RESRES;Residual land remaining Residual land;33921
DE50;FORFOR;Forest land remaining Forest land;2172
DE50;CRPCRP;Cropland remaining Cropland;1103
DE50;CRPART;Cropland converted to Artificial land;80
DE50;GRSGRS;Grassland remaining Grassland;11501
DE50;ARTART;Artificial land remaining Artificial land;17905
DE50;RESRES;Residual land remaining Residual land;171
DE60;FORFOR;Forest land remaining Forest land;8875
DE60;CRPCRP;Cropland remaining Cropland;7134
DE60;CRPART;Cropland converted to Artificial land;450
DE60;GRSCRP;Grassland converted to Cropland;3
DE60;GRSGRS;Grassland remaining Grassland;12501
DE60;GRSART;Grassland converted to Artificial land;86
DE60;ARTART;Artificial land remaining Artificial land;32906
DE60;RESRES;Residual land remaining Residual land;204
DE71;FORFOR;Forest land remaining Forest land;318716
DE71;FORCRP;Forest land converted to Cropland;2
DE71;FORART;Forest land converted to Artificial land;2408
DE71;CRPCRP;Cropland remaining Cropland;169420
DE71;CRPGRS;Cropland converted to Grassland;11218
DE71;CRPART;Cropland converted to Artificial land;9892
DE71;GRSGRS;Grassland remaining Grassland;113061
DE71;GRSART;Grassland converted to Artificial land;4705
DE71;ARTART;Artificial land remaining Artificial land;97210
DE71;RESRES;Residual land remaining Residual land;151
DE72;FORFOR;Forest land remaining Forest land;230113
DE72;CRPCRP;Cropland remaining Cropland;117005
DE72;CRPGRS;Cropland converted to Grassland;10813
DE72;CRPART;Cropland converted to Artificial land;263
DE72;GRSGRS;Grassland remaining Grassland;135052
DE72;GRSART;Grassland converted to Artificial land;46
DE72;ARTART;Artificial land remaining Artificial land;41463
DE72;RESRES;Residual land remaining Residual land;207
DE73;FORFOR;Forest land remaining Forest land;352497
DE73;CRPCRP;Cropland remaining Cropland;239013
DE73;CRPGRS;Cropland converted to Grassland;8463
DE73;CRPART;Cropland converted to Artificial land;1298
DE73;GRSGRS;Grassland remaining Grassland;167330
DE73;GRSART;Grassland converted to Artificial land;9
DE73;ARTART;Artificial land remaining Artificial land;52485
DE73;RESRES;Residual land remaining Residual land;1516
DE80;FORFOR;Forest land remaining Forest land;525225
DE80;FORCRP;Forest land converted to Cropland;1036
DE80;CRPCRP;Cropland remaining Cropland;1156452
DE80;CRPGRS;Cropland converted to Grassland;33311
DE80;CRPART;Cropland converted to Artificial land;1845
DE80;GRSCRP;Grassland converted to Cropland;1444
DE80;GRSGRS;Grassland remaining Grassland;387944
DE80;GRSART;Grassland converted to Artificial land;1455
DE80;ARTART;Artificial land remaining Artificial land;78995
DE80;RESCRP;Residual land converted to Cropland;218
DE80;RESRES;Residual land remaining Residual land;11176
DE91;FORFOR;Forest land remaining Forest land;286566
DE91;FORCRP;Forest land converted to Cropland;436
DE91;CRPCRP;Cropland remaining Cropland;369070
DE91;CRPART;Cropland converted to Artificial land;4216
DE91;GRSCRP;Grassland converted to Cropland;607
DE91;GRSGRS;Grassland remaining Grassland;71010
DE91;GRSART;Grassland converted to Artificial land;1083
DE91;ARTART;Artificial land remaining Artificial land;66725
DE91;RESRES;Residual land remaining Residual land;1246
DE92;FORFOR;Forest land remaining Forest land;198498
DE92;CRPCRP;Cropland remaining Cropland;503127
DE92;CRPGRS;Cropland converted to Grassland;1660
DE92;CRPART;Cropland converted to Artificial land;4432
DE92;GRSCRP;Grassland converted to Cropland;286
DE92;GRSGRS;Grassland remaining Grassland;89876
DE92;ARTART;Artificial land remaining Artificial land;79929
DE92;RESRES;Residual land remaining Residual land;994
DE93;FORFOR;Forest land remaining Forest land;435518
DE93;FORCRP;Forest land converted to Cropland;50
DE93;CRPFOR;Cropland converted to Forest land;174
DE93;CRPCRP;Cropland remaining Cropland;606842
DE93;CRPGRS;Cropland converted to Grassland;904
DE93;CRPART;Cropland converted to Artificial land;5740
DE93;GRSCRP;Grassland converted to Cropland;137
DE93;GRSGRS;Grassland remaining Grassland;362152
DE93;GRSART;Grassland converted to Artificial land;2536
DE93;ARTART;Artificial land remaining Artificial land;85988
DE93;RESRES;Residual land remaining Residual land;22259
DE94;FORFOR;Forest land remaining Forest land;165261
DE94;FORCRP;Forest land converted to Cropland;56
DE94;CRPCRP;Cropland remaining Cropland;699190
DE94;CRPART;Cropland converted to Artificial land;25310
DE94;GRSCRP;Grassland converted to Cropland;494
DE94;GRSGRS;Grassland remaining Grassland;424918
DE94;GRSART;Grassland converted to Artificial land;5403
DE94;ARTART;Artificial land remaining Artificial land;118019
DE94;RESCRP;Residual land converted to Cropland;500
DE94;RESRES;Residual land remaining Residual land;8821
DEA1;FORFOR;Forest land remaining Forest land;93494
DEA1;CRPFOR;Cropland converted to Forest land;42040
DEA1;CRPCRP;Cropland remaining Cropland;156712
DEA1;CRPGRS;Cropland converted to Grassland;1351
DEA1;CRPART;Cropland converted to Artificial land;302
DEA1;GRSGRS;Grassland remaining Grassland;82032
DEA1;ARTART;Artificial land remaining Artificial land;123507
DEA1;RESRES;Residual land remaining Residual land;708
DEA2;FORFOR;Forest land remaining Forest land;231046
