Region;Code;Label;count
ES11;FORFOR;Forest land remaining Forest land;2267610
ES11;FORCRP;Forest land converted to Cropland;1
ES11;FORART;Forest land converted to Artificial land;1325
ES11;CRPFOR;Cropland converted to Forest land;114
ES11;CRPCRP;Cropland remaining Cropland;530716
ES11;CRPART;Cropland converted to Artificial land;1806
ES11;GRSFOR;Grassland converted to Forest land;470
ES11;GRSGRS;Grassland remaining Grassland;2042
ES11;GRSART;Grassland converted to Artificial land;1143
ES11;ARTART;Artificial land remaining Artificial land;54907
ES11;RESCRP;Residual land converted to Cropland;7
ES11;RESRES;Residual land remaining Residual land;54362
ES12;FORFOR;Forest land remaining Forest land;921553
ES12;FORGRS;Forest land converted to Grassland;7849
ES12;FORART;Forest land converted to Artificial land;38
ES12;CRPFOR;Cropland converted to Forest land;1823
ES12;CRPCRP;Cropland remaining Cropland;44040
ES12;CRPGRS;Cropland converted to Grassland;3035
ES12;CRPART;Cropland converted to Artificial land;4004
ES12;GRSGRS;Grassland remaining Grassland;30001
ES12;GRSART;Grassland converted to Artificial land;37
ES12;ARTART;Artificial land remaining Artificial land;15653
ES12;RESGRS;Residual land converted to Grassland;699
ES12;RESRES;Residual land remaining Residual land;6738
ES13;FORFOR;Forest land remaining Forest land;443898
ES13;FORGRS;Forest land converted to Grassland;768
ES13;FORART;Forest land converted to Artificial land;68
ES13;CRPCRP;Cropland remaining Cropland;10279
ES13;CRPGRS;Cropland converted to Grassland;42
ES13;CRPART;Cropland converted to Artificial land;39
ES13;GRSCRP;Grassland converted to Cropland;113
ES13;GRSGRS;Grassland remaining Grassland;28289
ES13;GRSART;Grassland converted to Artificial land;197
ES13;ARTART;Artificial land remaining Artificial land;12191
ES13;RESGRS;Residual land converted to Grassland;733
ES13;RESRES;Residual land remaining Residual land;16517
ES21;FORFOR;Forest land remaining Forest land;579385
ES21;FORGRS;Forest land converted to Grassland;236
ES21;FORART;Forest land converted to Artificial land;18
ES21;CRPCRP;Cropland remaining Cropland;91135
ES21;CRPGRS;Cropland converted to Grassland;303
ES21;CRPART;Cropland converted to Artificial land;883
ES21;GRSCRP;Grassland converted to Cropland;407
ES21;GRSGRS;Grassland remaining Grassland;7185
ES21;GRSART;Grassland converted to Artificial land;954
ES21;ARTART;Artificial land remaining Artificial land;22797
ES21;RESGRS;Residual land converted to Grassland;34
ES21;RESRES;Residual land remaining Residual land;9506
ES22;FORFOR;Forest land remaining Forest land;526988
ES22;FORART;Forest land converted to Artificial land;444
ES22;CRPCRP;Cropland remaining Cropland;396613
ES22;CRPART;Cropland converted to Artificial land;372
ES22;GRSFOR;Grassland converted to Forest land;20
ES22;GRSCRP;Grassland converted to Cropland;52
ES22;GRSGRS;Grassland remaining Grassland;12974
ES22;GRSART;Grassland converted to Artificial land;654
ES22;ARTART;Artificial land remaining Artificial land;15275
ES22;RESRES;Residual land remaining Residual land;69348
ES23;FORFOR;Forest land remaining Forest land;242889
ES23;FORCRP;Forest land converted to Cropland;2053
ES23;FORART;Forest land converted to Artificial land;102
ES23;CRPCRP;Cropland remaining Cropland;182209
ES23;CRPART;Cropland converted to Artificial land;116
ES23;GRSCRP;Grassland converted to Cropland;2734
ES23;GRSART;Grassland converted to Artificial land;8
ES23;ARTART;Artificial land remaining Artificial land;7648
ES23;RESCRP;Residual land converted to Cropland;40711
ES23;RESRES;Residual land remaining Residual land;17585
ES24;FORFOR;Forest land remaining Forest land;1575069
ES24;FORART;Forest land converted to Artificial land;54
ES24;CRPCRP;Cropland remaining Cropland;2142553
ES24;CRPART;Cropland converted to Artificial land;214
ES24;GRSFOR;Grassland converted to Forest land;1390
ES24;GRSCRP;Grassland converted to Cropland;100
ES24;GRSGRS;Grassland remaining Grassland;8633
ES24;GRSART;Grassland converted to Artificial land;3374
ES24;ARTART;Artificial land remaining Artificial land;36098
ES24;RESCRP;Residual land converted to Cropland;1
ES24;RESRES;Residual land remaining Residual land;871591
ES30;FORFOR;Forest land remaining Forest land;244068
ES30;FORCRP;Forest land converted to Cropland;139
ES30;FORGRS;Forest land converted to Grassland;4
ES30;FORART;Forest land converted to Artificial land;428
ES30;CRPCRP;Cropland remaining Cropland;236015
ES30;CRPGRS;Cropland converted to Grassland;3326
ES30;CRPART;Cropland converted to Artificial land;5
ES30;GRSCRP;Grassland converted to Cropland;7928
ES30;GRSGRS;Grassland remaining Grassland;38689
ES30;GRSART;Grassland converted to Artificial land;8717
ES30;ARTART;Artificial land remaining Artificial land;78854
ES30;RESGRS;Residual land converted to Grassland;4
ES30;RESRES;Residual land remaining Residual land;144315
ES41;FORFOR;Forest land remaining Forest land;3079662
ES41;FORCRP;Forest land converted to Cropland;90
ES41;FORGRS;Forest land converted to Grassland;4608
ES41;FORART;Forest land converted to Artificial land;440
ES41;CRPFOR;Cropland converted to Forest land;1
ES41;CRPCRP;Cropland remaining Cropland;4143424
ES41;CRPGRS;Cropland converted to Grassland;287
ES41;CRPART;Cropland converted to Artificial land;678
ES41;GRSCRP;Grassland converted to Cropland;47413
ES41;GRSGRS;Grassland remaining Grassland;567375
ES41;GRSART;Grassland converted to Artificial land;948
ES41;ARTART;Artificial land remaining Artificial land;94725
ES41;RESCRP;Residual land converted to Cropland;70
ES41;RESGRS;Residual land converted to Grassland;5826
ES41;RESRES;Residual land remaining Residual land;1291652
ES42;FORFOR;Forest land remaining Forest land;2350761
ES42;FORCRP;Forest land converted to Cropland;30050
ES42;FORGRS;Forest land converted to Grassland;3163
ES42;FORART;Forest land converted to Artificial land;276
ES42;CRPCRP;Cropland remaining Cropland;4132289
ES42;CRPGRS;Cropland converted to Grassland;2270
ES42;CRPART;Cropland converted to Artificial land;1
ES42;GRSCRP;Grassland converted to Cropland;114729
ES42;GRSGRS;Grassland remaining Grassland;63205
ES42;GRSART;Grassland converted to Artificial land;3290
ES42;ARTART;Artificial land remaining Artificial land;77856
ES42;RESCRP;Residual land converted to Cropland;378497
ES42;RESGRS;Residual land converted to Grassland;9213
ES42;RESART;Residual land converted to Artificial land;13
ES42;RESRES;Residual land remaining Residual land;692424
ES43;FORFOR;Forest land remaining Forest land;897925
ES43;FORCRP;Forest land converted to Cropland;18547
ES43;FORGRS;Forest land converted to Grassland;7193
ES43;FORART;Forest land converted to Artificial land;627
ES43;CRPCRP;Cropland remaining Cropland;1226239
ES43;CRPGRS;Cropland converted to Grassland;709
ES43;GRSCRP;Grassland converted to Cropland;43404
ES43;GRSGRS;Grassland remaining Grassland;1204043
ES43;GRSART;Grassland converted to Artificial land;987
ES43;ARTART;Artificial land remaining Artificial land;35854
ES43;RESCRP;Residual land converted to Cropland;28797
ES43;RESGRS;Residual land converted to Grassland;4526
ES43;RESRES;Residual land remaining Residual land;592995
ES51;FORFOR;Forest land remaining Forest land;1822874
ES51;FORCRP;Forest land converted to Cropland;31123
ES51;FORGRS;Forest land converted to Grassland;5992
ES51;FORART;Forest land converted to Artificial land;131
ES51;CRPCRP;Cropland remaining Cropland;989917
ES51;CRPART;Cropland converted to Artificial land;1038
ES51;GRSCRP;Grassland converted to Cropland;13293
ES51;GRSART;Grassland converted to Artificial land;58
ES51;ARTART;Artificial land remaining Artificial land;122892
ES51;RESCRP;Residual land converted to Cropland;132969
ES51;RESGRS;Residual land converted to Grassland;1439
ES51;RESART;Residual land converted to Artificial land;49
ES51;RESRES;Residual land remaining Residual land;5194
ES52;FORFOR;Forest land remaining Forest land;869948
ES52;FORCRP;Forest land converted to Cropland;22599
ES52;FORGRS;Forest land converted to Grassland;10682
ES52;FORART;Forest land converted to Artificial land;40
ES52;CRPCRP;Cropland remaining Cropland;829177
ES52;CRPGRS;Cropland converted to Grassland;78
ES52;GRSCRP;Grassland converted to Cropland;14772
ES52;GRSGRS;Grassland remaining Grassland;19380
ES52;GRSART;Grassland converted to Artificial land;17
ES52;ARTART;Artificial land remaining Artificial land;119100
ES52;RESCRP;Residual land converted to Cropland;375920
ES52;RESGRS;Residual land converted to Grassland;4229
ES52;RESRES;Residual land remaining Residual land;2150
ES53;FORFOR;Forest land remaining Forest land;163807
ES53;FORCRP;Forest land converted to Cropland;3590
ES53;FORGRS;Forest land converted to Grassland;3033
ES53;FORART;Forest land converted to Artificial land;647
ES53;CRPCRP;Cropland remaining Cropland;237711
ES53;CRPGRS;Cropland converted to Grassland;81
ES53;CRPART;Cropland converted to Artificial land;489
ES53;GRSCRP;Grassland converted to Cropland;3270
ES53;GRSGRS;Grassland remaining Grassland;4324
ES53;GRSART;Grassland converted to Artificial land;231
ES53;ARTART;Artificial land remaining Artificial land;24428
ES53;RESCRP;Residual land converted to Cropland;15018
ES53;RESGRS;Residual land converted to Grassland;818
ES53;RESART;Residual land converted to Artificial land;155
ES53;RESRES;Residual land remaining Residual land;23848
ES61;FORFOR;Forest land remaining Forest land;1682406
ES61;FORCRP;Forest land converted to Cropland;451769
ES61;FORGRS;Forest land converted to Grassland;74088
ES61;FORART;Forest land converted to Artificial land;4440
ES61;CRPCRP;Cropland remaining Cropland;3940995
ES61;CRPGRS;Cropland converted to Grassland;1671
ES61;GRSCRP;Grassland converted to Cropland;209749
ES61;GRSGRS;Grassland remaining Grassland;677527
ES61;GRSART;Grassland converted to Artificial land;1654
ES61;ARTART;Artificial land remaining Artificial land;173939
