Region;Code;Label;count
UKC0;FORFOR;Forest land remaining Forest land;101126
UKC0;CRPCRP;Cropland remaining Cropland;202861
UKC0;CRPGRS;Cropland converted to Grassland;7416
UKC0;CRPART;Cropland converted to Artificial land;16158
UKC0;CRPRES;Cropland converted to Residual land;4
UKC0;GRSGRS;Grassland remaining Grassland;232243
UKC0;GRSART;Grassland converted to Artificial land;224
UKC0;ARTART;Artificial land remaining Artificial land;65295
UKC0;RESART;Residual land converted to Artificial land;583
UKC0;RESRES;Residual land remaining Residual land;152767
UKD0;FORFOR;Forest land remaining Forest land;103911
UKD0;FORART;Forest land converted to Artificial land;6
UKD0;CRPCRP;Cropland remaining Cropland;166182
UKD0;CRPGRS;Cropland converted to Grassland;30417
UKD0;CRPART;Cropland converted to Artificial land;3069
UKD0;GRSGRS;Grassland remaining Grassland;585035
UKD0;GRSART;Grassland converted to Artificial land;3530
UKD0;ARTART;Artificial land remaining Artificial land;165090
UKD0;RESART;Residual land converted to Artificial land;18482
UKD0;RESRES;Residual land remaining Residual land;185748
UKE0;FORFOR;Forest land remaining Forest land;107447
UKE0;FORART;Forest land converted to Artificial land;464
UKE0;CRPCRP;Cropland remaining Cropland;690939
UKE0;CRPGRS;Cropland converted to Grassland;361
UKE0;CRPART;Cropland converted to Artificial land;15559
UKE0;CRPRES;Cropland converted to Residual land;1
UKE0;GRSCRP;Grassland converted to Cropland;8329
UKE0;GRSGRS;Grassland remaining Grassland;310988
UKE0;GRSART;Grassland converted to Artificial land;7579
UKE0;ARTART;Artificial land remaining Artificial land;119643
UKE0;RESART;Residual land converted to Artificial land;2237
UKE0;RESRES;Residual land remaining Residual land;110883
UKF0;FORFOR;Forest land remaining Forest land;87994
UKF0;CRPCRP;Cropland remaining Cropland;994669
UKF0;CRPART;Cropland converted to Artificial land;3099
UKF0;GRSCRP;Grassland converted to Cropland;48832
UKF0;GRSGRS;Grassland remaining Grassland;225554
UKF0;GRSART;Grassland converted to Artificial land;17170
UKF0;ARTART;Artificial land remaining Artificial land;103152
UKF0;RESART;Residual land converted to Artificial land;96
UKF0;RESRES;Residual land remaining Residual land;20429
UKG0;FORFOR;Forest land remaining Forest land;100732
UKG0;FORART;Forest land converted to Artificial land;262
UKG0;CRPFOR;Cropland converted to Forest land;20
UKG0;CRPCRP;Cropland remaining Cropland;538543
UKG0;CRPGRS;Cropland converted to Grassland;4033
UKG0;CRPART;Cropland converted to Artificial land;24970
UKG0;CRPRES;Cropland converted to Residual land;47
UKG0;GRSCRP;Grassland converted to Cropland;7495
UKG0;GRSGRS;Grassland remaining Grassland;435696
UKG0;GRSART;Grassland converted to Artificial land;16802
UKG0;ARTART;Artificial land remaining Artificial land;127170
UKG0;RESART;Residual land converted to Artificial land;412
UKG0;RESRES;Residual land remaining Residual land;13839
UKH0;FORFOR;Forest land remaining Forest land;118506
UKH0;FORART;Forest land converted to Artificial land;209
UKH0;CRPFOR;Cropland converted to Forest land;2
UKH0;CRPCRP;Cropland remaining Cropland;1302180
UKH0;CRPGRS;Cropland converted to Grassland;11337
UKH0;CRPART;Cropland converted to Artificial land;29938
UKH0;GRSCRP;Grassland converted to Cropland;3290
UKH0;GRSGRS;Grassland remaining Grassland;205683
UKH0;GRSART;Grassland converted to Artificial land;16917
UKH0;ARTART;Artificial land remaining Artificial land;141109
UKH0;RESART;Residual land converted to Artificial land;217
UKH0;RESRES;Residual land remaining Residual land;7768
UKI1;FORFOR;Forest land remaining Forest land;1272
UKI1;FORART;Forest land converted to Artificial land;188
UKI1;ARTART;Artificial land remaining Artificial land;27694
UKI2;FORFOR;Forest land remaining Forest land;11592
UKI2;FORART;Forest land converted to Artificial land;93
UKI2;CRPCRP;Cropland remaining Cropland;6861
UKI2;CRPART;Cropland converted to Artificial land;70
UKI2;GRSGRS;Grassland remaining Grassland;11962
UKI2;GRSART;Grassland converted to Artificial land;121
UKI2;ARTART;Artificial land remaining Artificial land;79378
UKJ0;FORFOR;Forest land remaining Forest land;380629
UKJ0;FORART;Forest land converted to Artificial land;4158
UKJ0;CRPCRP;Cropland remaining Cropland;712419
UKJ0;CRPGRS;Cropland converted to Grassland;238
UKJ0;CRPART;Cropland converted to Artificial land;26111
UKJ0;GRSCRP;Grassland converted to Cropland;5052
UKJ0;GRSGRS;Grassland remaining Grassland;516132
UKJ0;GRSART;Grassland converted to Artificial land;34864
UKJ0;ARTART;Artificial land remaining Artificial land;141203
UKJ0;RESART;Residual land converted to Artificial land;11166
UKJ0;RESRES;Residual land remaining Residual land;5911
UKK0;FORFOR;Forest land remaining Forest land;239633
UKK0;FORGRS;Forest land converted to Grassland;12
UKK0;FORART;Forest land converted to Artificial land;426
UKK0;CRPFOR;Cropland converted to Forest land;53
UKK0;CRPCRP;Cropland remaining Cropland;931167
UKK0;CRPGRS;Cropland converted to Grassland;6109
UKK0;CRPART;Cropland converted to Artificial land;13884
UKK0;GRSGRS;Grassland remaining Grassland;883953
UKK0;GRSART;Grassland converted to Artificial land;17566
UKK0;ARTART;Artificial land remaining Artificial land;122538
UKK0;RESGRS;Residual land converted to Grassland;34
UKK0;RESART;Residual land converted to Artificial land;642
UKK0;RESRES;Residual land remaining Residual land;105269
UKL0;FORFOR;Forest land remaining Forest land;274736
UKL0;FORGRS;Forest land converted to Grassland;8350
UKL0;FORART;Forest land converted to Artificial land;307
UKL0;CRPCRP;Cropland remaining Cropland;81462
UKL0;CRPGRS;Cropland converted to Grassland;41918
UKL0;GRSGRS;Grassland remaining Grassland;1076215
UKL0;ARTART;Artificial land remaining Artificial land;87218
UKL0;RESCRP;Residual land converted to Cropland;22886
UKL0;RESGRS;Residual land converted to Grassland;53294
UKL0;RESART;Residual land converted to Artificial land;15366
UKL0;RESRES;Residual land remaining Residual land;305800
UKM0;FORFOR;Forest land remaining Forest land;1438500
UKM0;FORGRS;Forest land converted to Grassland;2476
UKM0;FORART;Forest land converted to Artificial land;2614
UKM0;CRPCRP;Cropland remaining Cropland;659497
UKM0;CRPGRS;Cropland converted to Grassland;155839
UKM0;CRPART;Cropland converted to Artificial land;15971
UKM0;CRPRES;Cropland converted to Residual land;48
UKM0;GRSGRS;Grassland remaining Grassland;1204868
UKM0;GRSART;Grassland converted to Artificial land;6584
UKM0;ARTART;Artificial land remaining Artificial land;148517
UKM0;RESGRS;Residual land converted to Grassland;129524
UKM0;RESART;Residual land converted to Artificial land;13884
UKM0;RESRES;Residual land remaining Residual land;1806003
UKN0;FORFOR;Forest land remaining Forest land;102419
UKN0;FORCRP;Forest land converted to Cropland;1624
UKN0;FORGRS;Forest land converted to Grassland;657
UKN0;FORART;Forest land converted to Artificial land;1849
UKN0;CRPCRP;Cropland remaining Cropland;32739
UKN0;CRPGRS;Cropland converted to Grassland;49617
UKN0;CRPART;Cropland converted to Artificial land;1045
UKN0;GRSGRS;Grassland remaining Grassland;890590
UKN0;ARTART;Artificial land remaining Artificial land;48608
UKN0;RESCRP;Residual land converted to Cropland;57024
UKN0;RESGRS;Residual land converted to Grassland;20400
UKN0;RESART;Residual land converted to Artificial land;4451
UKN0;RESRES;Residual land remaining Residual land;77180
