Region;Code;Label;count
FI13;FORFOR;Forest land remaining Forest land;6439871
FI13;FORCRP;Forest land converted to Cropland;470
FI13;FORART;Forest land converted to Artificial land;9
FI13;CRPFOR;Cropland converted to Forest land;123911
FI13;CRPCRP;Cropland remaining Cropland;281442
FI13;CRPGRS;Cropland converted to Grassland;1145
FI13;CRPART;Cropland converted to Artificial land;1778
FI13;GRSFOR;Grassland converted to Forest land;81
FI13;GRSCRP;Grassland converted to Cropland;88
FI13;ARTART;Artificial land remaining Artificial land;45268
FI18;FORFOR;Forest land remaining Forest land;2799247
FI18;FORCRP;Forest land converted to Cropland;1646
FI18;FORART;Forest land converted to Artificial land;2307
FI18;CRPFOR;Cropland converted to Forest land;214175
FI18;CRPCRP;Cropland remaining Cropland;809630
FI18;CRPART;Cropland converted to Artificial land;19061
FI18;GRSFOR;Grassland converted to Forest land;249
FI18;GRSART;Grassland converted to Artificial land;505
FI18;ARTART;Artificial land remaining Artificial land;162760
FI19;FORFOR;Forest land remaining Forest land;4595326
FI19;FORCRP;Forest land converted to Cropland;923
FI19;FORART;Forest land converted to Artificial land;639
FI19;CRPFOR;Cropland converted to Forest land;207391
FI19;CRPCRP;Cropland remaining Cropland;778804
FI19;CRPGRS;Cropland converted to Grassland;843
FI19;CRPART;Cropland converted to Artificial land;5477
FI19;GRSFOR;Grassland converted to Forest land;195
FI19;GRSART;Grassland converted to Artificial land;241
FI19;ARTART;Artificial land remaining Artificial land;120616
FI1A;FORFOR;Forest land remaining Forest land;10274575
FI1A;FORART;Forest land converted to Artificial land;1564
FI1A;CRPFOR;Cropland converted to Forest land;143834
FI1A;CRPCRP;Cropland remaining Cropland;273141
FI1A;CRPGRS;Cropland converted to Grassland;6186
FI1A;CRPART;Cropland converted to Artificial land;1347
FI1A;GRSFOR;Grassland converted to Forest land;524
FI1A;GRSGRS;Grassland remaining Grassland;1990
FI1A;GRSART;Grassland converted to Artificial land;23
FI1A;ARTART;Artificial land remaining Artificial land;60067
FI1A;RESART;Residual land converted to Artificial land;82
FI1A;RESRES;Residual land remaining Residual land;723693
FI20;FORFOR;Forest land remaining Forest land;99860
FI20;FORART;Forest land converted to Artificial land;213
FI20;CRPFOR;Cropland converted to Forest land;102
FI20;CRPCRP;Cropland remaining Cropland;19415
FI20;CRPGRS;Cropland converted to Grassland;1524
FI20;CRPART;Cropland converted to Artificial land;141
FI20;GRSGRS;Grassland remaining Grassland;2676
FI20;GRSART;Grassland converted to Artificial land;43
FI20;ARTART;Artificial land remaining Artificial land;2852
