ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
EL11;353806;360953;0.00999917;0;;0;0;;0;;53081;54154;0.0100061;0;;0;0;;0;
EL12;619737;632256;0.00999926;0;;0;0;;0;;221679;226158;0.0100014;0;;0;0;;0;
EL13;149471;152490;0.00999798;0;;5424;5533;0.00994798;0;;5516;5627;0.00996141;0;;0;0;;0;
EL14;353593;360736;0.00999959;0;;13230;13497;0.0099899;0;;18797;19176;0.00998078;0;;0;0;;0;
EL21;51872;52919;0.00999132;0;;17509;17862;0.00997993;0;;21730;22169;0.0100002;0;;0;0;;0;
EL22;64520;65823;0.0099967;0;;3267;3333;0.01;0;;32483;33140;0.0100117;0;;0;0;;0;
EL23;264671;270018;0.0100002;0;;13802;14081;0.0100061;0;;124842;127365;0.0100037;0;;0;0;;0;
EL24;342349;349266;0.0100012;0;;20981;21404;0.00997995;0;;99109;101112;0.0100039;0;;0;0;;0;
EL25;375035;382612;0.0100007;0;;33514;34191;0.00999926;0;;292615;298526;0.00999931;0;;0;0;;0;
EL30;78035;79612;0.0100034;0;;6526;6657;0.00993704;0;;98660;100653;0.00999935;0;;0;0;;0;
EL41;61424;62665;0.0100009;0;;12066;12309;0.00996923;0;;61623;62868;0.0100007;0;;0;0;;0;
EL42;38555;39334;0.0100014;0;;10507;10720;0.0100344;0;;39139;39930;0.0100039;0;;0;0;;0;
EL43;169041;172456;0.0100001;0;;46290;47225;0.0099984;0;;237291;242084;0.00999844;0;;0;0;;0;

"DiscrAlloc.FeasibilityTest failed: ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 6 (GR23)) = [min 13714, max 13656]: minimum > maximum; "
