Region;Code;Label;count
PL11;FORFOR;Forest land remaining Forest land;437448
PL11;CRPCRP;Cropland remaining Cropland;1062350
PL11;CRPART;Cropland converted to Artificial land;3667
PL11;GRSGRS;Grassland remaining Grassland;171402
PL11;GRSART;Grassland converted to Artificial land;955
PL11;ARTART;Artificial land remaining Artificial land;113171
PL12;FORFOR;Forest land remaining Forest land;950517
PL12;CRPCRP;Cropland remaining Cropland;1869047
PL12;CRPGRS;Cropland converted to Grassland;18024
PL12;CRPART;Cropland converted to Artificial land;11042
PL12;GRSGRS;Grassland remaining Grassland;415887
PL12;GRSART;Grassland converted to Artificial land;7555
PL12;ARTART;Artificial land remaining Artificial land;221023
PL12;RESRES;Residual land remaining Residual land;156
PL21;FORFOR;Forest land remaining Forest land;501372
PL21;CRPCRP;Cropland remaining Cropland;724294
PL21;CRPART;Cropland converted to Artificial land;11706
PL21;GRSGRS;Grassland remaining Grassland;109946
PL21;GRSART;Grassland converted to Artificial land;2788
PL21;ARTART;Artificial land remaining Artificial land;128898
PL21;RESRES;Residual land remaining Residual land;5755
PL22;FORFOR;Forest land remaining Forest land;453743
PL22;CRPCRP;Cropland remaining Cropland;448130
PL22;CRPGRS;Cropland converted to Grassland;1050
PL22;CRPART;Cropland converted to Artificial land;9923
PL22;GRSGRS;Grassland remaining Grassland;103337
PL22;GRSART;Grassland converted to Artificial land;2896
PL22;ARTART;Artificial land remaining Artificial land;173079
PL22;RESRES;Residual land remaining Residual land;250
PL31;FORFOR;Forest land remaining Forest land;656734
PL31;CRPCRP;Cropland remaining Cropland;1405515
PL31;CRPGRS;Cropland converted to Grassland;6184
PL31;CRPART;Cropland converted to Artificial land;2429
PL31;CRPRES;Cropland converted to Residual land;330
PL31;GRSGRS;Grassland remaining Grassland;280289
PL31;GRSART;Grassland converted to Artificial land;913
PL31;GRSRES;Grassland converted to Residual land;403
PL31;ARTART;Artificial land remaining Artificial land;121220
PL31;RESRES;Residual land remaining Residual land;325
PL32;FORFOR;Forest land remaining Forest land;771021
PL32;CRPFOR;Cropland converted to Forest land;2
PL32;CRPCRP;Cropland remaining Cropland;721528
PL32;CRPGRS;Cropland converted to Grassland;4295
PL32;CRPART;Cropland converted to Artificial land;2700
PL32;CRPRES;Cropland converted to Residual land;132
PL32;GRSFOR;Grassland converted to Forest land;1545
PL32;GRSGRS;Grassland remaining Grassland;138653
PL32;GRSART;Grassland converted to Artificial land;3223
PL32;GRSRES;Grassland converted to Residual land;4
PL32;ARTART;Artificial land remaining Artificial land;110935
PL32;RESRES;Residual land remaining Residual land;4693
PL33;FORFOR;Forest land remaining Forest land;384787
