Region;Code;Label;count
FR10;FORFOR;Forest land remaining Forest land;304030
FR10;CRPFOR;Cropland converted to Forest land;213
FR10;CRPCRP;Cropland remaining Cropland;582774
FR10;CRPGRS;Cropland converted to Grassland;262
FR10;CRPART;Cropland converted to Artificial land;42141
FR10;GRSGRS;Grassland remaining Grassland;19189
FR10;GRSART;Grassland converted to Artificial land;1024
FR10;ARTART;Artificial land remaining Artificial land;211625
FR10;RESRES;Residual land remaining Residual land;681
FR21;FORFOR;Forest land remaining Forest land;713806
FR21;CRPCRP;Cropland remaining Cropland;1400030
FR21;CRPART;Cropland converted to Artificial land;1539
FR21;GRSGRS;Grassland remaining Grassland;308450
FR21;GRSART;Grassland converted to Artificial land;13541
FR21;ARTART;Artificial land remaining Artificial land;88451
FR21;RESRES;Residual land remaining Residual land;15524
FR22;FORFOR;Forest land remaining Forest land;347397
FR22;CRPCRP;Cropland remaining Cropland;1295019
FR22;CRPART;Cropland converted to Artificial land;7819
FR22;GRSGRS;Grassland remaining Grassland;138470
FR22;GRSART;Grassland converted to Artificial land;14059
FR22;ARTART;Artificial land remaining Artificial land;117967
FR22;RESRES;Residual land remaining Residual land;4306
FR23;FORFOR;Forest land remaining Forest land;230149
FR23;CRPCRP;Cropland remaining Cropland;686708
FR23;CRPART;Cropland converted to Artificial land;2377
FR23;GRSGRS;Grassland remaining Grassland;194069
FR23;GRSART;Grassland converted to Artificial land;9456
FR23;ARTART;Artificial land remaining Artificial land;89897
FR23;RESRES;Residual land remaining Residual land;1350
FR24;FORFOR;Forest land remaining Forest land;940435
FR24;CRPCRP;Cropland remaining Cropland;2361986
FR24;CRPART;Cropland converted to Artificial land;530
FR24;GRSGRS;Grassland remaining Grassland;438119
FR24;GRSART;Grassland converted to Artificial land;11124
FR24;ARTART;Artificial land remaining Artificial land;152536
FR24;RESRES;Residual land remaining Residual land;4145
FR25;FORFOR;Forest land remaining Forest land;160227
FR25;FORART;Forest land converted to Artificial land;13
FR25;CRPCRP;Cropland remaining Cropland;715225
FR25;CRPART;Cropland converted to Artificial land;1519
FR25;GRSGRS;Grassland remaining Grassland;801126
FR25;GRSART;Grassland converted to Artificial land;1629
FR25;ARTART;Artificial land remaining Artificial land;75384
FR25;RESART;Residual land converted to Artificial land;2
FR25;RESRES;Residual land remaining Residual land;5493
FR26;FORFOR;Forest land remaining Forest land;987900
FR26;CRPCRP;Cropland remaining Cropland;1198300
FR26;CRPART;Cropland converted to Artificial land;1827
FR26;GRSGRS;Grassland remaining Grassland;845407
FR26;GRSART;Grassland converted to Artificial land;1208
FR26;ARTART;Artificial land remaining Artificial land;108394
FR26;RESRES;Residual land remaining Residual land;3036
FR30;FORFOR;Forest land remaining Forest land;102394
FR30;CRPCRP;Cropland remaining Cropland;774991
FR30;CRPART;Cropland converted to Artificial land;7040
FR30;GRSGRS;Grassland remaining Grassland;164051
FR30;GRSART;Grassland converted to Artificial land;3241
FR30;ARTART;Artificial land remaining Artificial land;164360
FR30;RESRES;Residual land remaining Residual land;3249
FR41;FORFOR;Forest land remaining Forest land;910491
FR41;CRPCRP;Cropland remaining Cropland;816354
FR41;CRPART;Cropland converted to Artificial land;10655
FR41;GRSCRP;Grassland converted to Cropland;106
FR41;GRSGRS;Grassland remaining Grassland;446802
FR41;GRSART;Grassland converted to Artificial land;10228
FR41;ARTART;Artificial land remaining Artificial land;133854
FR41;RESART;Residual land converted to Artificial land;3
FR41;RESRES;Residual land remaining Residual land;4232
FR42;FORFOR;Forest land remaining Forest land;345440
FR42;CRPCRP;Cropland remaining Cropland;314120
FR42;CRPART;Cropland converted to Artificial land;23336
FR42;GRSGRS;Grassland remaining Grassland;40301
FR42;GRSART;Grassland converted to Artificial land;4088
FR42;ARTART;Artificial land remaining Artificial land;83589
FR42;RESART;Residual land converted to Artificial land;9
