Region;Code;Label;count
RO01;FORFOR;Forest land remaining Forest land;1251357
RO01;FORART;Forest land converted to Artificial land;592
RO01;CRPFOR;Cropland converted to Forest land;6
RO01;CRPCRP;Cropland remaining Cropland;1618583
RO01;CRPART;Cropland converted to Artificial land;5102
RO01;GRSGRS;Grassland remaining Grassland;437678
RO01;GRSART;Grassland converted to Artificial land;1501
RO01;ARTART;Artificial land remaining Artificial land;249758
RO01;RESRES;Residual land remaining Residual land;53317
RO02;FORFOR;Forest land remaining Forest land;553810
RO02;FORCRP;Forest land converted to Cropland;23696
RO02;FORGRS;Forest land converted to Grassland;12300
RO02;FORART;Forest land converted to Artificial land;3163
RO02;CRPCRP;Cropland remaining Cropland;2009072
RO02;CRPGRS;Cropland converted to Grassland;1522
RO02;CRPART;Cropland converted to Artificial land;372
RO02;GRSFOR;Grassland converted to Forest land;5
RO02;GRSCRP;Grassland converted to Cropland;15502
RO02;GRSGRS;Grassland remaining Grassland;292198
RO02;GRSART;Grassland converted to Artificial land;5700
RO02;ARTART;Artificial land remaining Artificial land;162582
RO02;RESCRP;Residual land converted to Cropland;14989
RO02;RESRES;Residual land remaining Residual land;31987
RO03;FORFOR;Forest land remaining Forest land;707556
RO03;FORART;Forest land converted to Artificial land;4114
RO03;CRPCRP;Cropland remaining Cropland;2163569
RO03;CRPART;Cropland converted to Artificial land;5074
RO03;GRSCRP;Grassland converted to Cropland;6
RO03;GRSGRS;Grassland remaining Grassland;172598
RO03;GRSART;Grassland converted to Artificial land;13178
RO03;ARTART;Artificial land remaining Artificial land;208860
RO03;RESRES;Residual land remaining Residual land;79213
RO04;FORFOR;Forest land remaining Forest land;928826
RO04;CRPFOR;Cropland converted to Forest land;1
RO04;CRPCRP;Cropland remaining Cropland;1471853
RO04;CRPGRS;Cropland converted to Grassland;2062
RO04;CRPART;Cropland converted to Artificial land;3900
RO04;GRSGRS;Grassland remaining Grassland;235957
RO04;GRSART;Grassland converted to Artificial land;1024
RO04;ARTART;Artificial land remaining Artificial land;141305
RO04;RESRES;Residual land remaining Residual land;56260
RO05;FORFOR;Forest land remaining Forest land;1309972
RO05;FORART;Forest land converted to Artificial land;1612
RO05;CRPFOR;Cropland converted to Forest land;4
RO05;CRPCRP;Cropland remaining Cropland;1247723
RO05;CRPGRS;Cropland converted to Grassland;5954
RO05;CRPART;Cropland converted to Artificial land;4079
RO05;GRSGRS;Grassland remaining Grassland;375058
RO05;GRSART;Grassland converted to Artificial land;2703
RO05;ARTART;Artificial land remaining Artificial land;111161
RO05;RESRES;Residual land remaining Residual land;98878
RO06;FORFOR;Forest land remaining Forest land;1253345
RO06;FORART;Forest land converted to Artificial land;568
RO06;CRPFOR;Cropland converted to Forest land;1
RO06;CRPCRP;Cropland remaining Cropland;1273035
RO06;CRPGRS;Cropland converted to Grassland;3356
RO06;CRPART;Cropland converted to Artificial land;7573
RO06;GRSGRS;Grassland remaining Grassland;560877
RO06;GRSART;Grassland converted to Artificial land;4406
RO06;ARTART;Artificial land remaining Artificial land;186631
RO06;RESRES;Residual land remaining Residual land;93540
RO07;FORFOR;Forest land remaining Forest land;1509761
RO07;FORART;Forest land converted to Artificial land;2260
RO07;CRPCRP;Cropland remaining Cropland;910016
RO07;CRPGRS;Cropland converted to Grassland;69478
RO07;CRPART;Cropland converted to Artificial land;14484
RO07;GRSGRS;Grassland remaining Grassland;518777
RO07;ARTART;Artificial land remaining Artificial land;134271
RO07;RESRES;Residual land remaining Residual land;221551
RO08;FORFOR;Forest land remaining Forest land;6878
RO08;FORCRP;Forest land converted to Cropland;19108
RO08;FORGRS;Forest land converted to Grassland;397
RO08;FORART;Forest land converted to Artificial land;391
RO08;CRPFOR;Cropland converted to Forest land;198
RO08;CRPCRP;Cropland remaining Cropland;90298
RO08;CRPGRS;Cropland converted to Grassland;102
RO08;CRPART;Cropland converted to Artificial land;1865
RO08;GRSGRS;Grassland remaining Grassland;10351
RO08;GRSART;Grassland converted to Artificial land;332
RO08;ARTART;Artificial land remaining Artificial land;35084
RO08;RESFOR;Residual land converted to Forest land;1
RO08;RESCRP;Residual land converted to Cropland;93
RO08;RESGRS;Residual land converted to Grassland;3
RO08;RESART;Residual land converted to Artificial land;3
