Region;Code;Label;count
AT11;FORFOR;Forest land remaining Forest land;123394
AT11;FORART;Forest land converted to Artificial land;35
AT11;CRPCRP;Cropland remaining Cropland;199891
AT11;CRPGRS;Cropland converted to Grassland;4514
AT11;CRPART;Cropland converted to Artificial land;10380
AT11;GRSCRP;Grassland converted to Cropland;95
AT11;GRSGRS;Grassland remaining Grassland;4045
AT11;GRSART;Grassland converted to Artificial land;16
AT11;ARTART;Artificial land remaining Artificial land;24257
AT11;RESRES;Residual land remaining Residual land;2264
AT12;FORFOR;Forest land remaining Forest land;764467
AT12;FORART;Forest land converted to Artificial land;475
AT12;CRPCRP;Cropland remaining Cropland;882538
AT12;CRPGRS;Cropland converted to Grassland;11574
AT12;CRPART;Cropland converted to Artificial land;11364
AT12;GRSCRP;Grassland converted to Cropland;8926
AT12;GRSGRS;Grassland remaining Grassland;86099
AT12;GRSART;Grassland converted to Artificial land;115
AT12;ARTART;Artificial land remaining Artificial land;122278
AT12;RESART;Residual land converted to Artificial land;1
AT12;RESRES;Residual land remaining Residual land;7745
AT13;FORFOR;Forest land remaining Forest land;7480
AT13;CRPCRP;Cropland remaining Cropland;5530
AT13;CRPART;Cropland converted to Artificial land;720
AT13;GRSGRS;Grassland remaining Grassland;48
AT13;ARTART;Artificial land remaining Artificial land;22329
AT21;FORFOR;Forest land remaining Forest land;561876
AT21;CRPCRP;Cropland remaining Cropland;109584
AT21;CRPGRS;Cropland converted to Grassland;2116
AT21;CRPART;Cropland converted to Artificial land;75
AT21;GRSFOR;Grassland converted to Forest land;89
AT21;GRSCRP;Grassland converted to Cropland;3299
AT21;GRSGRS;Grassland remaining Grassland;73441
AT21;GRSART;Grassland converted to Artificial land;1579
AT21;GRSRES;Grassland converted to Residual land;5
AT21;ARTART;Artificial land remaining Artificial land;33018
AT21;RESRES;Residual land remaining Residual land;91818
AT22;FORFOR;Forest land remaining Forest land;993810
AT22;FORART;Forest land converted to Artificial land;368
AT22;CRPFOR;Cropland converted to Forest land;3
AT22;CRPCRP;Cropland remaining Cropland;232832
AT22;CRPGRS;Cropland converted to Grassland;8232
AT22;CRPART;Cropland converted to Artificial land;5259
AT22;GRSFOR;Grassland converted to Forest land;40
AT22;GRSCRP;Grassland converted to Cropland;16304
AT22;GRSGRS;Grassland remaining Grassland;145501
AT22;GRSART;Grassland converted to Artificial land;1260
AT22;GRSRES;Grassland converted to Residual land;2
AT22;ARTART;Artificial land remaining Artificial land;66108
AT22;RESART;Residual land converted to Artificial land;5
AT22;RESRES;Residual land remaining Residual land;109646
AT31;FORFOR;Forest land remaining Forest land;485500
AT31;CRPCRP;Cropland remaining Cropland;439147
AT31;CRPGRS;Cropland converted to Grassland;2562
AT31;CRPART;Cropland converted to Artificial land;6345
AT31;GRSCRP;Grassland converted to Cropland;874
AT31;GRSGRS;Grassland remaining Grassland;129349
AT31;GRSART;Grassland converted to Artificial land;35
AT31;ARTART;Artificial land remaining Artificial land;77912
AT31;RESRES;Residual land remaining Residual land;13147
AT32;FORFOR;Forest land remaining Forest land;335743
AT32;FORART;Forest land converted to Artificial land;67
AT32;CRPCRP;Cropland remaining Cropland;11810
AT32;CRPGRS;Cropland converted to Grassland;946
AT32;GRSCRP;Grassland converted to Cropland;7652
AT32;GRSGRS;Grassland remaining Grassland;94749
AT32;GRSART;Grassland converted to Artificial land;340
AT32;ARTART;Artificial land remaining Artificial land;25847
AT32;RESGRS;Residual land converted to Grassland;1649
AT32;RESART;Residual land converted to Artificial land;1589
AT32;RESRES;Residual land remaining Residual land;126175
AT33;FORFOR;Forest land remaining Forest land;493381
AT33;FORGRS;Forest land converted to Grassland;2
AT33;FORART;Forest land converted to Artificial land;57
AT33;CRPCRP;Cropland remaining Cropland;15562
AT33;CRPGRS;Cropland converted to Grassland;2036
AT33;GRSCRP;Grassland converted to Cropland;4575
AT33;GRSGRS;Grassland remaining Grassland;91061
AT33;GRSART;Grassland converted to Artificial land;2077
AT33;ARTART;Artificial land remaining Artificial land;35142
AT33;RESCRP;Residual land converted to Cropland;2511
AT33;RESGRS;Residual land converted to Grassland;13222
AT33;RESART;Residual land converted to Artificial land;1427
AT33;RESRES;Residual land remaining Residual land;255704
AT34;FORFOR;Forest land remaining Forest land;101577
AT34;FORART;Forest land converted to Artificial land;78
AT34;CRPCRP;Cropland remaining Cropland;6989
AT34;CRPART;Cropland converted to Artificial land;1224
AT34;GRSCRP;Grassland converted to Cropland;940
AT34;GRSGRS;Grassland remaining Grassland;24792
AT34;GRSART;Grassland converted to Artificial land;202
AT34;ARTART;Artificial land remaining Artificial land;18556
AT34;RESART;Residual land converted to Artificial land;6
AT34;RESRES;Residual land remaining Residual land;67620
