Region;Code;Label;count
NL11;FORFOR;Forest land remaining Forest land;4649
NL11;FORCRP;Forest land converted to Cropland;640
NL11;FORGRS;Forest land converted to Grassland;11
NL11;FORART;Forest land converted to Artificial land;760
NL11;CRPCRP;Cropland remaining Cropland;133625
NL11;CRPART;Cropland converted to Artificial land;779
NL11;GRSCRP;Grassland converted to Cropland;4312
NL11;GRSGRS;Grassland remaining Grassland;57408
NL11;GRSART;Grassland converted to Artificial land;2182
NL11;ARTART;Artificial land remaining Artificial land;19063
NL11;RESCRP;Residual land converted to Cropland;1700
NL11;RESGRS;Residual land converted to Grassland;111
NL11;RESART;Residual land converted to Artificial land;327
NL12;FORFOR;Forest land remaining Forest land;8334
NL12;FORGRS;Forest land converted to Grassland;442
NL12;CRPCRP;Cropland remaining Cropland;34001
NL12;CRPGRS;Cropland converted to Grassland;2392
NL12;CRPART;Cropland converted to Artificial land;1101
NL12;GRSCRP;Grassland converted to Cropland;4021
NL12;GRSGRS;Grassland remaining Grassland;234169
NL12;GRSART;Grassland converted to Artificial land;1058
NL12;ARTART;Artificial land remaining Artificial land;21058
NL12;RESGRS;Residual land converted to Grassland;3216
NL12;RESART;Residual land converted to Artificial land;92
NL12;RESRES;Residual land remaining Residual land;6128
NL13;FORFOR;Forest land remaining Forest land;32258
NL13;CRPCRP;Cropland remaining Cropland;132732
NL13;CRPGRS;Cropland converted to Grassland;1
NL13;CRPART;Cropland converted to Artificial land;2852
NL13;GRSGRS;Grassland remaining Grassland;62772
NL13;GRSART;Grassland converted to Artificial land;2
NL13;ARTART;Artificial land remaining Artificial land;17683
NL13;RESRES;Residual land remaining Residual land;10005
NL21;FORFOR;Forest land remaining Forest land;33739
NL21;CRPCRP;Cropland remaining Cropland;87192
NL21;CRPGRS;Cropland converted to Grassland;201
NL21;CRPART;Cropland converted to Artificial land;4293
NL21;GRSGRS;Grassland remaining Grassland;158684
NL21;GRSART;Grassland converted to Artificial land;5806
NL21;ARTART;Artificial land remaining Artificial land;31616
NL21;RESRES;Residual land remaining Residual land;2502
NL22;FORFOR;Forest land remaining Forest land;101426
NL22;CRPCRP;Cropland remaining Cropland;152417
NL22;CRPART;Cropland converted to Artificial land;5871
NL22;GRSGRS;Grassland remaining Grassland;162760
NL22;GRSART;Grassland converted to Artificial land;474
NL22;ARTART;Artificial land remaining Artificial land;50221
NL22;RESRES;Residual land remaining Residual land;17908
NL23;FORFOR;Forest land remaining Forest land;19459
NL23;FORART;Forest land converted to Artificial land;12
NL23;CRPCRP;Cropland remaining Cropland;86951
NL23;CRPGRS;Cropland converted to Grassland;359
NL23;CRPART;Cropland converted to Artificial land;10424
NL23;GRSGRS;Grassland remaining Grassland;2925
NL23;GRSART;Grassland converted to Artificial land;94
NL23;ARTART;Artificial land remaining Artificial land;11185
NL23;RESRES;Residual land remaining Residual land;2188
