Region;Code;Label;count
FI13;FORFOR;Forest land remaining Forest land;6440341
FI13;FORART;Forest land converted to Artificial land;9
FI13;CRPFOR;Cropland converted to Forest land;119573
FI13;CRPCRP;Cropland remaining Cropland;287518
FI13;CRPGRS;Cropland converted to Grassland;134
FI13;CRPART;Cropland converted to Artificial land;1051
FI13;GRSFOR;Grassland converted to Forest land;81
FI13;GRSCRP;Grassland converted to Cropland;88
FI13;ARTART;Artificial land remaining Artificial land;45268
FI18;FORFOR;Forest land remaining Forest land;2799247
FI18;FORCRP;Forest land converted to Cropland;1646
FI18;FORART;Forest land converted to Artificial land;2307
FI18;CRPFOR;Cropland converted to Forest land;215307
FI18;CRPCRP;Cropland remaining Cropland;814906
FI18;CRPART;Cropland converted to Artificial land;12653
FI18;GRSFOR;Grassland converted to Forest land;249
FI18;GRSART;Grassland converted to Artificial land;505
FI18;ARTART;Artificial land remaining Artificial land;162760
FI19;FORFOR;Forest land remaining Forest land;4595326
FI19;FORCRP;Forest land converted to Cropland;1224
FI19;FORART;Forest land converted to Artificial land;338
FI19;CRPFOR;Cropland converted to Forest land;205877
FI19;CRPCRP;Cropland remaining Cropland;783035
FI19;CRPART;Cropland converted to Artificial land;3603
FI19;GRSFOR;Grassland converted to Forest land;195
FI19;GRSART;Grassland converted to Artificial land;241
FI19;ARTART;Artificial land remaining Artificial land;120616
FI1A;FORFOR;Forest land remaining Forest land;10275087
FI1A;FORART;Forest land converted to Artificial land;1052
FI1A;CRPFOR;Cropland converted to Forest land;139389
FI1A;CRPCRP;Cropland remaining Cropland;280374
FI1A;CRPGRS;Cropland converted to Grassland;3757
FI1A;CRPART;Cropland converted to Artificial land;988
FI1A;GRSFOR;Grassland converted to Forest land;524
FI1A;GRSGRS;Grassland remaining Grassland;1990
FI1A;GRSART;Grassland converted to Artificial land;23
FI1A;ARTART;Artificial land remaining Artificial land;60067
FI1A;RESART;Residual land converted to Artificial land;54
FI1A;RESRES;Residual land remaining Residual land;723721
FI20;FORFOR;Forest land remaining Forest land;99860
FI20;FORART;Forest land converted to Artificial land;213
FI20;CRPFOR;Cropland converted to Forest land;102
FI20;CRPCRP;Cropland remaining Cropland;20083
FI20;CRPGRS;Cropland converted to Grassland;944
FI20;CRPART;Cropland converted to Artificial land;53
FI20;GRSGRS;Grassland remaining Grassland;2704
FI20;GRSART;Grassland converted to Artificial land;15
FI20;ARTART;Artificial land remaining Artificial land;2852
