Region;Code;Label;count
FR10;FORFOR;Forest land remaining Forest land;293997
FR10;FORART;Forest land converted to Artificial land;10033
FR10;CRPFOR;Cropland converted to Forest land;1005
FR10;CRPCRP;Cropland remaining Cropland;558434
FR10;CRPGRS;Cropland converted to Grassland;262
FR10;CRPART;Cropland converted to Artificial land;65689
FR10;GRSGRS;Grassland remaining Grassland;18329
FR10;GRSART;Grassland converted to Artificial land;1884
FR10;ARTART;Artificial land remaining Artificial land;211625
FR10;RESRES;Residual land remaining Residual land;681
FR21;FORFOR;Forest land remaining Forest land;713802
FR21;FORART;Forest land converted to Artificial land;4
FR21;CRPCRP;Cropland remaining Cropland;1395364
FR21;CRPART;Cropland converted to Artificial land;6205
FR21;GRSGRS;Grassland remaining Grassland;307174
FR21;GRSART;Grassland converted to Artificial land;14817
FR21;ARTART;Artificial land remaining Artificial land;88451
FR21;RESRES;Residual land remaining Residual land;15524
FR22;FORFOR;Forest land remaining Forest land;347397
FR22;CRPCRP;Cropland remaining Cropland;1293776
FR22;CRPART;Cropland converted to Artificial land;9062
FR22;GRSGRS;Grassland remaining Grassland;131510
FR22;GRSART;Grassland converted to Artificial land;21019
FR22;ARTART;Artificial land remaining Artificial land;117967
FR22;RESRES;Residual land remaining Residual land;4306
FR23;FORFOR;Forest land remaining Forest land;230149
FR23;CRPCRP;Cropland remaining Cropland;686708
FR23;CRPART;Cropland converted to Artificial land;2377
FR23;GRSGRS;Grassland remaining Grassland;188763
FR23;GRSART;Grassland converted to Artificial land;14762
FR23;ARTART;Artificial land remaining Artificial land;89897
FR23;RESRES;Residual land remaining Residual land;1350
FR24;FORFOR;Forest land remaining Forest land;940435
FR24;CRPCRP;Cropland remaining Cropland;2359298
FR24;CRPART;Cropland converted to Artificial land;3218
FR24;GRSGRS;Grassland remaining Grassland;434459
FR24;GRSART;Grassland converted to Artificial land;14784
FR24;ARTART;Artificial land remaining Artificial land;152536
FR24;RESRES;Residual land remaining Residual land;4145
FR25;FORFOR;Forest land remaining Forest land;160227
FR25;FORART;Forest land converted to Artificial land;13
FR25;CRPCRP;Cropland remaining Cropland;714383
FR25;CRPART;Cropland converted to Artificial land;2361
FR25;GRSGRS;Grassland remaining Grassland;799987
FR25;GRSART;Grassland converted to Artificial land;2768
FR25;ARTART;Artificial land remaining Artificial land;75384
FR25;RESART;Residual land converted to Artificial land;2
FR25;RESRES;Residual land remaining Residual land;5493
FR26;FORFOR;Forest land remaining Forest land;987900
FR26;CRPCRP;Cropland remaining Cropland;1196730
FR26;CRPART;Cropland converted to Artificial land;3397
FR26;GRSGRS;Grassland remaining Grassland;844173
FR26;GRSART;Grassland converted to Artificial land;2442
FR26;ARTART;Artificial land remaining Artificial land;108394
FR26;RESRES;Residual land remaining Residual land;3036
FR30;FORFOR;Forest land remaining Forest land;102394
FR30;CRPCRP;Cropland remaining Cropland;767622
FR30;CRPART;Cropland converted to Artificial land;14409
FR30;GRSGRS;Grassland remaining Grassland;160784
FR30;GRSART;Grassland converted to Artificial land;6508
FR30;ARTART;Artificial land remaining Artificial land;164360
FR30;RESRES;Residual land remaining Residual land;3249
FR41;FORFOR;Forest land remaining Forest land;910491
FR41;CRPCRP;Cropland remaining Cropland;816208
FR41;CRPART;Cropland converted to Artificial land;10801
FR41;GRSCRP;Grassland converted to Cropland;106
FR41;GRSGRS;Grassland remaining Grassland;439525
FR41;GRSART;Grassland converted to Artificial land;17505
FR41;ARTART;Artificial land remaining Artificial land;133854
FR41;RESART;Residual land converted to Artificial land;3
FR41;RESRES;Residual land remaining Residual land;4232
FR42;FORFOR;Forest land remaining Forest land;345440
FR42;CRPCRP;Cropland remaining Cropland;302985
FR42;CRPGRS;Cropland converted to Grassland;3540
FR42;CRPART;Cropland converted to Artificial land;30931
FR42;GRSGRS;Grassland remaining Grassland;40051
FR42;GRSART;Grassland converted to Artificial land;4338
FR42;ARTART;Artificial land remaining Artificial land;83589
FR42;RESART;Residual land converted to Artificial land;9
FR42;RESRES;Residual land remaining Residual land;4841
FR43;FORFOR;Forest land remaining Forest land;763984
FR43;FORART;Forest land converted to Artificial land;1
FR43;CRPCRP;Cropland remaining Cropland;435632
FR43;CRPGRS;Cropland converted to Grassland;1065
FR43;CRPART;Cropland converted to Artificial land;4007
FR43;GRSGRS;Grassland remaining Grassland;312982
FR43;GRSART;Grassland converted to Artificial land;1500
FR43;ARTART;Artificial land remaining Artificial land;79443
FR43;RESRES;Residual land remaining Residual land;12519
FR51;FORFOR;Forest land remaining Forest land;304075
FR51;FORART;Forest land converted to Artificial land;14
FR51;CRPCRP;Cropland remaining Cropland;1819229
FR51;CRPART;Cropland converted to Artificial land;40450
FR51;GRSGRS;Grassland remaining Grassland;789689
FR51;GRSART;Grassland converted to Artificial land;15003
FR51;ARTART;Artificial land remaining Artificial land;196898
FR51;RESRES;Residual land remaining Residual land;2671
FR52;FORFOR;Forest land remaining Forest land;332436
FR52;FORART;Forest land converted to Artificial land;29
FR52;CRPCRP;Cropland remaining Cropland;1861230
FR52;CRPGRS;Cropland converted to Grassland;23
FR52;CRPART;Cropland converted to Artificial land;21186
FR52;GRSGRS;Grassland remaining Grassland;267711
FR52;GRSART;Grassland converted to Artificial land;18435
FR52;ARTART;Artificial land remaining Artificial land;182895
FR52;RESART;Residual land converted to Artificial land;46
FR52;RESRES;Residual land remaining Residual land;30354
FR53;FORFOR;Forest land remaining Forest land;394429
FR53;CRPCRP;Cropland remaining Cropland;1715739
FR53;CRPART;Cropland converted to Artificial land;8380
FR53;GRSGRS;Grassland remaining Grassland;318701
FR53;GRSART;Grassland converted to Artificial land;3747
FR53;ARTART;Artificial land remaining Artificial land;118844
FR53;RESRES;Residual land remaining Residual land;2933
FR61;FORFOR;Forest land remaining Forest land;1893333
FR61;CRPFOR;Cropland converted to Forest land;2113
FR61;CRPCRP;Cropland remaining Cropland;1533583
FR61;CRPGRS;Cropland converted to Grassland;1439
FR61;CRPART;Cropland converted to Artificial land;45077
FR61;GRSGRS;Grassland remaining Grassland;297664
FR61;GRSART;Grassland converted to Artificial land;7674
FR61;ARTART;Artificial land remaining Artificial land;192366
FR61;RESRES;Residual land remaining Residual land;106408
FR62;FORFOR;Forest land remaining Forest land;1337064
FR62;CRPFOR;Cropland converted to Forest land;2707
FR62;CRPCRP;Cropland remaining Cropland;2127154
FR62;CRPGRS;Cropland converted to Grassland;2447
FR62;CRPART;Cropland converted to Artificial land;30044
FR62;GRSGRS;Grassland remaining Grassland;546814
FR62;GRSART;Grassland converted to Artificial land;6962
FR62;ARTART;Artificial land remaining Artificial land;149402
FR62;RESRES;Residual land remaining Residual land;210276
FR63;FORFOR;Forest land remaining Forest land;638414
FR63;CRPCRP;Cropland remaining Cropland;360048
FR63;CRPGRS;Cropland converted to Grassland;25022
FR63;CRPART;Cropland converted to Artificial land;2631
FR63;GRSGRS;Grassland remaining Grassland;620400
FR63;GRSART;Grassland converted to Artificial land;204
FR63;ARTART;Artificial land remaining Artificial land;42067
FR63;RESRES;Residual land remaining Residual land;5050
FR71;FORFOR;Forest land remaining Forest land;1828718
FR71;FORART;Forest land converted to Artificial land;921
FR71;CRPCRP;Cropland remaining Cropland;982650
FR71;CRPGRS;Cropland converted to Grassland;76751
FR71;CRPART;Cropland converted to Artificial land;43196
FR71;GRSGRS;Grassland remaining Grassland;571936
FR71;GRSART;Grassland converted to Artificial land;10983
FR71;ARTART;Artificial land remaining Artificial land;283145
FR71;RESART;Residual land converted to Artificial land;24696
FR71;RESRES;Residual land remaining Residual land;295691
FR72;FORFOR;Forest land remaining Forest land;819351
FR72;CRPCRP;Cropland remaining Cropland;585200
FR72;CRPGRS;Cropland converted to Grassland;32442
FR72;CRPART;Cropland converted to Artificial land;4623
FR72;GRSGRS;Grassland remaining Grassland;968918
FR72;GRSART;Grassland converted to Artificial land;2479
FR72;ARTART;Artificial land remaining Artificial land;78028
FR72;RESART;Residual land converted to Artificial land;12
FR72;RESRES;Residual land remaining Residual land;108744
FR81;FORFOR;Forest land remaining Forest land;1216842
FR81;FORCRP;Forest land converted to Cropland;5
FR81;FORGRS;Forest land converted to Grassland;3003
FR81;FORART;Forest land converted to Artificial land;1044
FR81;CRPFOR;Cropland converted to Forest land;4
FR81;CRPCRP;Cropland remaining Cropland;762894
FR81;CRPGRS;Cropland converted to Grassland;68812
FR81;CRPART;Cropland converted to Artificial land;39311
FR81;GRSGRS;Grassland remaining Grassland;108138
FR81;GRSART;Grassland converted to Artificial land;2414
FR81;ARTART;Artificial land remaining Artificial land;118427
FR81;RESCRP;Residual land converted to Cropland;509
FR81;RESGRS;Residual land converted to Grassland;13969
FR81;RESART;Residual land converted to Artificial land;1158
FR81;RESRES;Residual land remaining Residual land;321842
FR82;FORFOR;Forest land remaining Forest land;1355129
FR82;FORGRS;Forest land converted to Grassland;87
FR82;FORART;Forest land converted to Artificial land;2784
FR82;CRPCRP;Cropland remaining Cropland;565191
FR82;CRPGRS;Cropland converted to Grassland;50906
FR82;CRPART;Cropland converted to Artificial land;34979
FR82;GRSGRS;Grassland remaining Grassland;59396
FR82;GRSART;Grassland converted to Artificial land;1158
FR82;ARTART;Artificial land remaining Artificial land;200418
FR82;RESGRS;Residual land converted to Grassland;22
FR82;RESART;Residual land converted to Artificial land;3526
FR82;RESRES;Residual land remaining Residual land;467515
FR83;FORFOR;Forest land remaining Forest land;514275
FR83;FORART;Forest land converted to Artificial land;82
FR83;CRPFOR;Cropland converted to Forest land;29435
FR83;CRPCRP;Cropland remaining Cropland;30421
FR83;CRPGRS;Cropland converted to Grassland;10371
FR83;CRPART;Cropland converted to Artificial land;3328
FR83;CRPRES;Cropland converted to Residual land;220
FR83;GRSFOR;Grassland converted to Forest land;3064
FR83;GRSCRP;Grassland converted to Cropland;4648
FR83;GRSGRS;Grassland remaining Grassland;9097
FR83;GRSART;Grassland converted to Artificial land;1324
FR83;GRSRES;Grassland converted to Residual land;14
FR83;ARTART;Artificial land remaining Artificial land;18523
FR83;RESART;Residual land converted to Artificial land;16
FR83;RESRES;Residual land remaining Residual land;151259
