Region;Code;Label;count
FI13;FORFOR;Forest land remaining Forest land;6440350
FI13;CRPCRP;Cropland remaining Cropland;408276
FI13;GRSGRS;Grassland remaining Grassland;169
FI13;ARTART;Artificial land remaining Artificial land;45268
FI18;FORFOR;Forest land remaining Forest land;2801683
FI18;FORART;Forest land converted to Artificial land;1517
FI18;CRPCRP;Cropland remaining Cropland;1042850
FI18;CRPART;Cropland converted to Artificial land;16
FI18;GRSGRS;Grassland remaining Grassland;754
FI18;ARTART;Artificial land remaining Artificial land;162760
FI19;FORFOR;Forest land remaining Forest land;4595497
FI19;FORCRP;Forest land converted to Cropland;1224
FI19;FORART;Forest land converted to Artificial land;167
FI19;CRPCRP;Cropland remaining Cropland;992515
FI19;GRSGRS;Grassland remaining Grassland;436
FI19;ARTART;Artificial land remaining Artificial land;120616
FI1A;FORFOR;Forest land remaining Forest land;10276081
FI1A;FORART;Forest land converted to Artificial land;58
FI1A;CRPCRP;Cropland remaining Cropland;419689
FI1A;CRPGRS;Cropland converted to Grassland;4742
FI1A;CRPART;Cropland converted to Artificial land;77
FI1A;GRSGRS;Grassland remaining Grassland;2537
FI1A;ARTART;Artificial land remaining Artificial land;60067
FI1A;RESRES;Residual land remaining Residual land;723775
FI20;FORFOR;Forest land remaining Forest land;99875
FI20;FORART;Forest land converted to Artificial land;198
FI20;CRPCRP;Cropland remaining Cropland;21182
FI20;GRSGRS;Grassland remaining Grassland;2704
FI20;GRSART;Grassland converted to Artificial land;15
FI20;ARTART;Artificial land remaining Artificial land;2852
